duplicate_keys
keycount,tablesize,gpucount,time
build tests
67108864,2097152,6,0.292445
67108864,4194304,6,0.288669
67108864,8388608,6,0.276398
67108864,16777216,6,0.299081
67108864,33554432,6,0.290836
67108864,67108864,6,0.341391
67108864,134217728,6,0.325221
67108864,268435456,6,0.427151
67108864,536870912,6,0.737837
67108864,1073741824,6,0.906792
67108864,2147483648,6,1.50514
intersect tests
33554432,2097152,6,0.432508
33554432,4194304,6,0.360311
33554432,8388608,6,0.333177
33554432,16777216,6,0.349606
33554432,33554432,6,0.387151
33554432,67108864,6,0.432722
33554432,134217728,6,0.480316
33554432,268435456,6,0.845764
33554432,536870912,6,1.1364
33554432,1073741824,6,1.98015
33554432,2147483648,6,216.423
